Recency,Frequency,Revenue,Revenue_per_Transaction,m6_Revenue,CustomerID,LTVCluster
55,4,613.67,153.4175,455.45,17214.0,0
40,1,113.5,113.5,0.0,17217.0,0
20,5,948.58,189.716,684.49,17218.0,0
12,5,1464.78,292.956,1733.47,17220.0,1
116,2,426.79,213.395,0.0,17223.0,0
114,1,393.49,393.49,0.0,17226.0,0
62,2,366.15,183.075,573.1700000000001,17227.0,0
13,4,687.58,171.895,1218.51,17228.0,0
70,8,3638.41,454.80125,0.0,17230.0,0
21,5,1339.86,267.972,1369.69,17231.0,0
178,1,341.9,341.9,208.16,17235.0,0
48,4,563.82,140.955,133.91,17236.0,0
12,8,1363.6,170.45,1740.58,17238.0,1
118,1,382.5,382.5,0.0,17239.0,0
42,11,2864.1,260.3727272727273,4877.17,17243.0,1
10,1,171.45,171.45,0.0,17245.0,0
67,1,162.65,162.65,0.0,17250.0,0
168,1,283.28000000000003,283.28000000000003,0.0,17251.0,0
105,1,112.46,112.46,185.95,17255.0,0
118,1,127.89999999999999,127.89999999999999,112.10000000000001,17256.0,0
174,1,381.64,381.64,221.73000000000002,17259.0,0
33,4,955.3600000000001,238.84000000000003,298.0,17262.0,0
14,1,63.440000000000005,63.440000000000005,0.0,17263.0,0
49,2,276.48,138.24,487.15999999999997,17268.0,0
5,2,1409.44,704.72,739.1899999999999,17272.0,0
33,2,1065.3500000000001,532.6750000000001,0.0,17277.0,0
47,1,246.04,246.04,0.0,17278.0,0
105,1,741.85,741.85,961.56,17282.0,0
41,2,928.45,464.225,724.13,17284.0,0
11,4,500.34,125.085,563.77,17287.0,0
13,5,663.7,132.74,0.0,17288.0,0
114,1,550.8000000000001,550.8000000000001,0.0,17291.0,0
114,2,469.35,234.675,1211.63,17293.0,0
14,2,303.12,151.56,832.51,17302.0,0
167,1,250.04,250.04,0.0,17303.0,0
10,8,3195.66,399.4575,4390.5,17306.0,1
122,1,556.46,556.46,828.39,17311.0,0
62,3,787.0,262.3333333333333,1740.92,17314.0,1
7,19,2639.79,138.9363157894737,3462.29,17315.0,1
42,2,910.1,455.05,290.52,17320.0,0
21,2,297.37,148.685,623.7,17323.0,0
137,2,702.23,351.115,288.0,17324.0,0
86,1,96.8,96.8,0.0,17325.0,0
121,1,243.36,243.36,279.75,17329.0,0
108,2,307.02,153.51,0.0,17334.0,0
17,3,1994.92,664.9733333333334,32.95,17337.0,0
11,5,3643.25,728.65,3000.68,17338.0,1
171,1,60.0,60.0,183.36,17339.0,0
48,3,5195.07,1731.6899999999998,7158.22,17340.0,2
172,1,513.6,513.6,267.76,17341.0,0
161,1,193.64,193.64,0.0,17343.0,0
2,2,128.33,64.165,409.40999999999997,17345.0,0
10,5,799.14,159.828,1547.3,17346.0,1
103,1,160.15,160.15,999.37,17348.0,0
79,1,198.6,198.6,388.55,17351.0,0
117,1,178.22,178.22,0.0,17356.0,0
109,2,365.85,182.925,0.0,17358.0,0
97,1,45.0,45.0,443.2,17361.0,0
45,2,312.23,156.115,0.0,17362.0,0
10,5,2101.85,420.37,1686.82,17364.0,1
5,4,1897.19,474.2975,2478.0,17365.0,1
44,1,168.4,168.4,0.0,17367.0,0
65,3,888.92,296.3066666666667,1023.75,17368.0,0
167,1,97.63,97.63,326.26,17371.0,0
49,4,745.3000000000001,186.32500000000002,597.38,17372.0,0
118,1,145.25,145.25,501.67,17373.0,0
24,2,495.77,247.885,0.0,17374.0,0
5,3,400.1,133.36666666666667,0.0,17375.0,0
117,1,105.85,105.85,97.35,17376.0,0
61,7,1597.6200000000001,228.23142857142858,2503.3,17377.0,1
9,16,13818.130000000001,863.6331250000001,6149.32,17381.0,2
25,1,227.65,227.65,108.75,17384.0,0
17,2,763.2,381.6,496.36,17388.0,0
112,2,457.91,228.955,0.0,17392.0,0
25,1,203.86999999999998,203.86999999999998,0.0,17394.0,0
177,1,397.5,397.5,6933.3,17396.0,2
16,2,528.45,264.225,124.92999999999999,17398.0,0
16,4,1312.52,328.13,817.44,17400.0,0
39,4,784.37,196.0925,1562.68,17402.0,1
139,3,2200.42,733.4733333333334,0.0,17406.0,0
54,1,260.55,260.55,511.3,17409.0,0
21,1,302.4,302.4,912.3199999999999,17410.0,0
67,1,285.58,285.58,283.86,17411.0,0
2,4,709.82,177.455,361.84000000000003,17412.0,0
3,3,3448.01,1149.3366666666668,3445.41,17416.0,1
129,1,167.39000000000001,167.39000000000001,296.07,17418.0,0
55,7,2045.8,292.25714285714287,1875.83,17419.0,1
179,1,130.85,130.85,467.98,17420.0,0
26,2,628.07,314.035,1351.3,17422.0,0
23,1,449.42,449.42,248.99,17423.0,0
88,1,1193.88,1193.88,3086.71,17426.0,1
18,13,7288.82,560.6784615384615,9552.43,17428.0,2
24,1,186.86,186.86,338.06,17429.0,0
171,1,112.6,112.6,153.16,17430.0,0
119,1,403.3,403.3,0.0,17431.0,0
32,1,122.39999999999999,122.39999999999999,0.0,17436.0,0
59,1,388.45000000000005,388.45000000000005,0.0,17438.0,0
53,2,124.62,62.31,61.8,17440.0,0
26,2,814.8299999999999,407.41499999999996,1433.73,17442.0,1
25,1,534.24,534.24,0.0,17443.0,0
116,1,68.10000000000001,68.10000000000001,52.800000000000004,17446.0,0
40,3,1322.69,440.8966666666667,772.48,17449.0,0
39,3,413.53000000000003,137.84333333333333,104.0,17454.0,0
9,1,131.7,131.7,0.0,17455.0,0
171,1,249.86,249.86,0.0,17456.0,0
10,4,1397.6399999999999,349.40999999999997,340.06,17457.0,0
31,5,462.58000000000004,92.516,159.85000000000002,17460.0,0
90,1,463.40999999999997,463.40999999999997,212.28,17462.0,0
39,2,943.76,471.88,952.65,17463.0,0
10,1,305.36,305.36,1565.6100000000001,17469.0,1
23,3,623.11,207.70333333333335,501.96000000000004,17470.0,0
94,2,451.02,225.51,259.27,17472.0,0
67,1,396.87,396.87,0.0,17486.0,0
18,1,208.56,208.56,168.07999999999998,17489.0,0
66,3,1189.8600000000001,396.62000000000006,1926.1100000000001,17491.0,1
54,1,374.57,374.57,0.0,17492.0,0
164,1,271.05,271.05,0.0,17496.0,0
95,1,622.88,622.88,0.0,17499.0,0
26,2,288.6,144.3,0.0,17501.0,0
12,9,2997.0299999999997,333.00333333333333,0.0,17504.0,0
11,1,486.99,486.99,658.85,17505.0,0
67,2,605.58,302.79,0.0,17507.0,0
87,1,387.31,387.31,0.0,17508.0,0
6,6,1302.42,217.07000000000002,1622.57,17512.0,1
12,3,571.37,190.45666666666668,67.65,17515.0,0
23,3,455.21,151.73666666666665,312.87,17516.0,0
114,1,153.94,153.94,0.0,17517.0,0
12,3,955.6,318.53333333333336,888.4200000000001,17519.0,0
5,1,159.56,159.56,563.65,17521.0,0
12,2,248.42,124.21,663.83,17522.0,0
167,1,145.0,145.0,0.0,17524.0,0
165,1,422.70000000000005,422.70000000000005,0.0,17525.0,0
96,3,872.8,290.93333333333334,0.0,17526.0,0
24,1,292.11,292.11,647.26,17527.0,0
12,6,1367.86,227.97666666666666,801.33,17530.0,0
86,1,164.4,164.4,0.0,17535.0,0
109,1,630.7,630.7,266.92,17537.0,0
122,1,268.8,268.8,310.1,17540.0,0
75,1,170.75,170.75,0.0,17542.0,0
39,1,103.3,103.3,0.0,17548.0,0
3,3,267.16,89.05333333333334,0.0,17550.0,0
165,1,306.84,306.84,0.0,17551.0,0
178,2,298.52,149.26,631.89,17552.0,0
140,1,195.45,195.45,287.81,17555.0,0
11,1,157.9,157.9,0.0,17556.0,0
10,3,486.05,162.01666666666668,368.90000000000003,17560.0,0
39,4,1873.97,468.4925,2039.51,17567.0,1
138,1,344.14,344.14,0.0,17569.0,0
83,2,359.95,179.975,1138.56,17571.0,0
44,2,152.20000000000002,76.10000000000001,74.55,17572.0,0
48,1,185.65,185.65,0.0,17574.0,0
20,9,1440.03,160.00333333333333,1787.65,17576.0,1
24,1,143.45999999999998,143.45999999999998,0.0,17578.0,0
58,3,215.72,71.90666666666667,0.0,17580.0,0
19,10,3419.56,341.956,6640.8,17581.0,2
42,1,175.27,175.27,0.0,17582.0,0
69,2,521.53,260.765,611.54,17585.0,0
38,1,397.20000000000005,397.20000000000005,843.0,17588.0,0
46,1,590.77,590.77,1813.4,17589.0,1
9,5,1649.5700000000002,329.91400000000004,576.4,17591.0,0
158,1,662.9,662.9,2586.2400000000002,17593.0,1
60,1,315.0,315.0,678.18,17594.0,0
54,2,746.91,373.455,2081.02,17596.0,1
19,1,2044.3700000000001,2044.3700000000001,0.0,17597.0,0
45,1,116.00999999999999,116.00999999999999,0.0,17601.0,0
130,1,767.0500000000001,767.0500000000001,3247.23,17602.0,1
23,2,309.36,154.68,0.0,17604.0,0
108,2,537.6899999999999,268.84499999999997,574.53,17609.0,0
7,6,2021.94,336.99,1656.23,17611.0,1
20,2,665.75,332.875,1382.7,17612.0,0
0,7,2527.01,361.0014285714286,2032.14,17613.0,1
9,2,272.3,136.15,57.3,17615.0,0
60,2,408.0,204.0,163.2,17616.0,0
54,2,666.78,333.39,0.0,17618.0,0
118,1,218.52,218.52,0.0,17619.0,0
118,2,901.78,450.89,478.12,17621.0,0
24,1,400.3,400.3,443.18,17624.0,0
63,1,549.68,549.68,1497.32,17625.0,1
20,3,606.1899999999999,202.0633333333333,868.48,17629.0,0
38,1,335.5,335.5,168.1,17630.0,0
38,1,302.55,302.55,113.95,17631.0,0
18,5,1814.67,362.934,547.3,17634.0,0
82,1,108.5,108.5,0.0,17639.0,0
179,1,101.55,101.55,0.0,17643.0,0
9,3,921.77,307.25666666666666,1641.1100000000001,17644.0,1
25,3,1008.39,336.13,0.0,17646.0,0
55,1,583.87,583.87,1213.63,17648.0,0
40,2,632.24,316.12,4235.4800000000005,17652.0,1
83,1,117.55,117.55,0.0,17654.0,0
16,4,1602.7,400.675,588.5,17655.0,0
17,1,317.59999999999997,317.59999999999997,277.82,17658.0,0
5,4,1070.24,267.56,1929.22,17659.0,1
4,3,790.8100000000001,263.60333333333335,1012.1,17663.0,0
18,1,326.19,326.19,278.45,17664.0,0
17,3,1356.67,452.22333333333336,698.84,17667.0,0
16,3,1611.0,537.0,1795.72,17669.0,1
33,1,205.7,205.7,0.0,17670.0,0
17,2,786.73,393.365,785.98,17671.0,0
115,1,1177.8400000000001,1177.8400000000001,2000.33,17672.0,1
72,2,780.06,390.03,736.59,17673.0,0
174,1,300.66,300.66,250.38,17674.0,0
10,12,7506.150000000001,625.5125,11618.550000000001,17675.0,2
172,1,300.7,300.7,739.38,17676.0,0
18,11,6262.93,569.3572727272727,9396.14,17677.0,2
69,1,298.11,298.11,0.0,17678.0,0
53,2,757.29,378.645,1142.06,17682.0,0
72,5,1512.72,302.544,1678.81,17685.0,1
6,4,3036.75,759.1875,2073.34,17686.0,1
7,8,2132.3,266.5375,2625.65,17690.0,1
164,2,290.40000000000003,145.20000000000002,0.0,17691.0,0
32,3,623.46,207.82000000000002,117.47999999999999,17692.0,0
83,3,493.84000000000003,164.61333333333334,1791.8700000000001,17696.0,1
42,1,338.95,338.95,0.0,17697.0,0
66,1,154.95,154.95,0.0,17698.0,0
19,2,1125.57,562.785,1409.07,17700.0,0
58,1,417.95,417.95,0.0,17701.0,0
12,1,439.8,439.8,1384.57,17702.0,0
45,1,387.29,387.29,497.90000000000003,17704.0,0
21,3,357.3,119.10000000000001,1248.22,17705.0,0
95,4,888.85,222.2125,8839.8,17706.0,2
142,1,83.7,83.7,68.7,17707.0,0
130,1,110.6,110.6,156.48,17708.0,0
95,1,220.53000000000003,220.53000000000003,0.0,17711.0,0
126,1,153.0,153.0,0.0,17714.0,0
6,1,326.4,326.4,0.0,17715.0,0
55,2,1451.62,725.81,4204.37,17716.0,1
38,1,139.35,139.35,0.0,17718.0,0
5,4,1665.61,416.4025,3730.43,17719.0,1
31,2,532.38,266.19,663.56,17720.0,0
130,2,1743.58,871.79,680.46,17722.0,0
6,2,746.8000000000001,373.40000000000003,2529.6000000000004,17723.0,1
32,3,955.16,318.38666666666666,2483.92,17725.0,1
39,4,1445.39,361.3475,3190.39,17730.0,1
178,1,303.97,303.97,0.0,17732.0,0
67,1,216.95000000000002,216.95000000000002,475.24,17733.0,0
39,1,112.97999999999999,112.97999999999999,587.65,17734.0,0
24,8,5019.01,627.37625,7197.41,17735.0,2
88,1,779.92,779.92,1099.13,17738.0,0
2,3,1070.77,356.92333333333335,1331.3,17739.0,0
138,1,302.57,302.57,52.54,17742.0,0
56,4,1288.96,322.24,303.06,17744.0,0
46,1,110.25,110.25,0.0,17746.0,0
62,1,369.01,369.01,305.51,17749.0,0
165,1,80.64,80.64,0.0,17752.0,0
66,1,264.24,264.24,1307.03,17754.0,0
9,14,2318.9,165.6357142857143,2869.84,17757.0,1
14,3,1054.83,351.60999999999996,2401.87,17758.0,1
179,1,172.54,172.54,115.05,17760.0,0
69,1,15.0,15.0,0.0,17763.0,0
17,1,261.97,261.97,556.85,17764.0,0
16,2,262.55,131.275,109.33,17765.0,0
84,2,884.76,442.38,2405.41,17769.0,1
4,5,1143.27,228.654,0.0,17770.0,0
129,1,115.8,115.8,130.01,17771.0,0
55,2,594.99,297.495,630.42,17774.0,0
60,1,56.4,56.4,0.0,17775.0,0
59,1,102.0,102.0,86.02,17781.0,0
53,1,112.41,112.41,171.06,17783.0,0
123,1,114.85,114.85,163.89,17786.0,0
110,3,1716.17,572.0566666666667,149.02,17787.0,0
87,1,225.9,225.9,0.0,17789.0,0
4,9,897.01,99.66777777777777,1068.54,17790.0,0
70,1,163.25,163.25,187.14000000000001,17795.0,0
119,3,622.0,207.33333333333334,75.9,17796.0,0
48,6,1388.33,231.38833333333332,1667.6,17799.0,1
23,3,354.85,118.28333333333335,844.16,17800.0,0
178,1,100.2,100.2,1184.84,17802.0,0
23,6,2650.7000000000003,441.78333333333336,2761.21,17809.0,1
5,17,3918.48,230.49882352941177,3406.13,17811.0,1
174,1,217.54999999999998,217.54999999999998,246.85,17812.0,0
75,2,21.31,10.655,15.25,17816.0,0
83,2,269.7,134.85,0.0,17817.0,0
0,5,2869.02,573.804,835.8499999999999,17819.0,0
48,4,1583.81,395.9525,0.0,17827.0,0
104,1,889.24,889.24,0.0,17829.0,0
67,2,287.65000000000003,143.82500000000002,0.0,17830.0,0
98,3,1687.7,562.5666666666667,1091.6,17838.0,0
109,1,205.48,205.48,0.0,17843.0,0
55,4,388.37,97.0925,512.8299999999999,17848.0,0
24,4,605.8000000000001,151.45000000000002,0.0,17849.0,0
178,34,5391.21,158.565,0.0,17850.0,0
33,1,111.76,111.76,199.5,17854.0,0
178,1,208.97,208.97,0.0,17855.0,0
39,3,1142.63,380.8766666666667,0.0,17856.0,0
67,6,2619.7999999999997,436.63333333333327,1772.14,17858.0,1
110,1,148.21,148.21,0.0,17859.0,0
174,1,252.8,252.8,0.0,17860.0,0
59,2,457.98,228.99,1204.24,17861.0,0
129,1,330.9,330.9,0.0,17862.0,0
60,3,1371.9,457.3,1788.1,17863.0,1
81,1,208.41,208.41,272.31,17864.0,0
10,7,4161.66,594.5228571428571,6364.66,17865.0,2
9,2,604.0500000000001,302.02500000000003,593.0500000000001,17867.0,0
21,3,310.96,103.65333333333332,117.22,17869.0,0
173,1,326.4,326.4,1303.04,17870.0,0
10,1,155.9,155.9,0.0,17871.0,0
46,3,1190.98,396.99333333333334,668.1800000000001,17873.0,0
31,5,560.7,112.14000000000001,122.76,17874.0,0
170,1,458.92,458.92,0.0,17880.0,0
110,1,133.35000000000002,133.35000000000002,0.0,17881.0,0
52,1,119.35,119.35,367.55,17883.0,0
117,3,602.84,200.9466666666667,0.0,17884.0,0
16,2,396.26,198.13,503.35,17886.0,0
18,3,178.78,59.593333333333334,547.27,17888.0,0
18,2,203.87,101.935,0.0,17889.0,0
128,2,602.09,301.045,0.0,17890.0,0
31,1,112.25,112.25,0.0,17893.0,0
91,6,867.85,144.64166666666668,251.96,17894.0,0
173,2,434.62,217.31,131.98,17897.0,0
13,1,99.84,99.84,52.22,17898.0,0
158,2,394.15,197.075,406.09000000000003,17905.0,0
53,1,72.9,72.9,0.0,17906.0,0
179,1,243.28,243.28,0.0,17908.0,0
116,5,311.01,62.202,0.0,17912.0,0
161,1,218.05,218.05,193.54999999999998,17913.0,0
62,2,230.46,115.23,110.82,17917.0,0
6,5,1573.59,314.71799999999996,2028.33,17920.0,1
72,1,280.57,280.57,545.95,17921.0,0
88,1,207.50000000000003,207.50000000000003,0.0,17923.0,0
107,2,502.20000000000005,251.10000000000002,2167.7400000000002,17924.0,1
178,1,244.08,244.08,0.0,17925.0,0
9,1,211.73000000000002,211.73000000000002,185.56,17926.0,0
52,1,78.25999999999999,78.25999999999999,134.28,17928.0,0
60,2,435.0,217.5,272.0,17929.0,0
45,1,390.6,390.6,1349.8799999999999,17930.0,0
61,1,297.2,297.2,111.16000000000001,17931.0,0
17,1,589.01,589.01,742.56,17932.0,0
63,4,3327.48,831.87,613.44,17937.0,0
24,5,3461.94,692.388,644.5,17940.0,0
39,2,149.57999999999998,74.78999999999999,0.0,17946.0,0
171,2,263.17,131.585,219.03,17950.0,0
164,2,409.50000000000006,204.75000000000003,599.0400000000001,17951.0,0
32,7,1181.3,168.75714285714284,858.46,17954.0,0
4,4,557.3,139.325,0.0,17955.0,0
55,1,12.75,12.75,0.0,17956.0,0
2,20,874.39,43.7195,422.05,17961.0,0
178,1,261.76,261.76,209.94,17964.0,0
58,6,1330.03,221.67166666666665,1292.54,17965.0,0
67,1,147.0,147.0,951.43,17966.0,0
177,1,123.07,123.07,0.0,17967.0,0
179,1,277.35,277.35,0.0,17968.0,0
167,1,125.2,125.2,103.0,17969.0,0
17,1,582.59,582.59,0.0,17970.0,0
47,1,136.04,136.04,0.0,17972.0,0
25,1,172.77,172.77,568.02,17974.0,0
33,6,2633.64,438.94,1855.17,17975.0,1
178,1,353.19,353.19,0.0,17976.0,0
171,1,300.91999999999996,300.91999999999996,0.0,17978.0,0
65,2,241.67,120.835,516.04,17979.0,0
10,2,562.75,281.375,248.7,17980.0,0
132,1,64.99000000000001,64.99000000000001,81.00999999999999,17988.0,0
42,3,630.84,210.28,0.0,17990.0,0
31,2,93.35,46.675,0.0,17991.0,0
79,2,329.15,164.575,349.34,17994.0,0
87,1,76.1,76.1,0.0,17995.0,0
172,1,190.34,190.34,191.72,17999.0,0
168,1,169.47,169.47,0.0,18004.0,0
9,7,2065.41,295.0585714285714,50.78,18008.0,0
41,1,257.34,257.34,0.0,18009.0,0
62,1,174.8,174.8,0.0,18010.0,0
179,1,102.78999999999999,102.78999999999999,0.0,18011.0,0
121,2,324.75,162.375,1158.81,18016.0,0
116,1,165.0,165.0,358.0,18017.0,0
5,1,37.45,37.45,84.69,18018.0,0
140,1,73.5,73.5,0.0,18032.0,0
51,1,110.8,110.8,294.82,18036.0,0
31,5,60.82,12.164,9.2,18037.0,0
51,1,239.0,239.0,118.2,18040.0,0
19,13,2631.0099999999998,202.3853846153846,1284.98,18041.0,0
12,2,451.81,225.905,107.7,18043.0,0
4,6,883.21,147.20166666666668,994.49,18044.0,0
9,2,172.29000000000002,86.14500000000001,0.0,18048.0,0
165,1,74.4,74.4,0.0,18050.0,0
9,6,3362.53,560.4216666666667,2557.89,18055.0,1
94,1,363.65,363.65,0.0,18056.0,0
13,5,1190.6200000000001,238.12400000000002,928.79,18061.0,0
26,2,485.92,242.96,234.6,18062.0,0
41,1,408.0,408.0,406.0,18064.0,0
25,6,1147.73,191.28833333333333,801.46,18065.0,0
95,1,101.69999999999999,101.69999999999999,0.0,18068.0,0
41,2,689.56,344.78,1347.11,18069.0,0
63,2,453.0,226.5,0.0,18071.0,0
2,2,241.08,120.54,3636.44,18073.0,1
179,1,489.6,489.6,0.0,18074.0,0
10,6,1270.72,211.78666666666666,1341.03,18075.0,0
32,4,879.38,219.845,1498.29,18077.0,1
23,2,336.13,168.065,0.0,18078.0,0
44,1,1612.83,1612.83,2039.14,18079.0,1
48,1,841.4999999999999,841.4999999999999,390.0,18080.0,0
136,2,689.95,344.975,0.0,18085.0,0
80,1,101.34,101.34,0.0,18086.0,0
96,1,3202.9199999999996,3202.9199999999996,852.8,18087.0,0
33,5,3996.24,799.2479999999999,4510.18,18092.0,1
103,2,1117.52,558.76,989.0,18093.0,0
24,3,1777.2,592.4,1240.1000000000001,18094.0,0
118,2,580.0500000000001,290.02500000000003,0.0,18095.0,0
11,3,1456.56,485.52,554.84,18097.0,0
135,1,430.7,430.7,0.0,18106.0,0
60,1,271.0,271.0,0.0,18108.0,0
0,11,2484.43,225.85727272727271,4200.03,18109.0,1
174,1,76.32000000000001,76.32000000000001,0.0,18113.0,0
96,1,220.1,220.1,0.0,18114.0,0
40,7,1254.47,179.21,163.56,18116.0,0
13,14,3327.93,237.7092857142857,2032.74,18118.0,1
173,1,181.12,181.12,0.0,18119.0,0
20,1,111.15,111.15,0.0,18120.0,0
7,3,945.14,315.0466666666667,197.85,18125.0,0
49,1,112.55000000000001,112.55000000000001,0.0,18129.0,0
18,1,931.4999999999999,931.4999999999999,0.0,18133.0,0
17,2,600.85,300.425,183.48000000000002,18136.0,0
101,1,152.65,152.65,0.0,18138.0,0
21,1,282.48,282.48,737.04,18142.0,0
18,7,1605.65,229.37857142857143,1051.1,18144.0,0
10,2,1023.78,511.89,1079.47,18145.0,0
26,1,76.65,76.65,83.7,18146.0,0
21,2,549.68,274.84,62.400000000000006,18149.0,0
7,1,227.57999999999998,227.57999999999998,339.0,18150.0,0
95,1,312.55,312.55,340.8,18151.0,0
97,1,113.93,113.93,257.69,18155.0,0
175,1,206.23000000000002,206.23000000000002,0.0,18156.0,0
107,1,530.15,530.15,0.0,18159.0,0
6,1,318.55,318.55,319.51,18160.0,0
59,2,546.3199999999999,273.15999999999997,1072.3700000000001,18161.0,0
10,5,1054.79,210.958,115.15,18168.0,0
23,1,304.21,304.21,676.1,18170.0,0
44,2,464.59000000000003,232.29500000000002,766.72,18171.0,0
17,7,3720.16,531.4514285714286,3841.52,18172.0,1
5,3,1728.8400000000001,576.2800000000001,378.0,18173.0,0
164,1,476.35,476.35,0.0,18176.0,0
10,4,713.65,178.4125,627.77,18177.0,0
25,3,1099.94,366.6466666666667,490.87,18178.0,0
58,4,1103.16,275.79,469.43,18179.0,0
33,2,632.07,316.035,0.0,18183.0,0
55,1,304.25,304.25,0.0,18185.0,0
96,1,426.6,426.6,1574.44,18188.0,1
73,1,633.1,633.1,457.14,18189.0,0
136,1,171.46,171.46,113.0,18190.0,0
67,1,207.79999999999998,207.79999999999998,0.0,18191.0,0
96,1,450.78,450.78,238.35,18196.0,0
9,10,3175.11,317.511,1932.0,18198.0,1
5,3,1396.99,465.66333333333336,0.0,18202.0,0
73,1,142.4,142.4,1860.04,18210.0,1
84,1,137.9,137.9,462.17,18211.0,0
132,1,248.42,248.42,0.0,18212.0,0
42,1,232.48000000000002,232.48000000000002,0.0,18213.0,0
17,2,662.08,331.04,0.0,18218.0,0
20,5,912.3100000000001,182.46200000000002,915.09,18219.0,0
32,1,305.28000000000003,305.28000000000003,0.0,18220.0,0
17,1,234.47,234.47,807.14,18221.0,0
11,7,2757.48,393.92571428571426,3148.34,18223.0,1
69,1,158.95000000000002,158.95000000000002,0.0,18224.0,0
10,5,1668.07,333.614,3510.77,18225.0,1
4,5,2212.92,442.584,3015.13,18226.0,1
23,1,93.75,93.75,0.0,18227.0,0
4,8,2858.7,357.3375,4101.1,18229.0,1
13,3,1254.3000000000002,418.1000000000001,1235.8600000000001,18230.0,0
41,4,1412.25,353.0625,671.02,18231.0,0
3,1,107.85000000000001,107.85000000000001,221.99,18232.0,0
131,1,440.0,440.0,0.0,18233.0,0
23,1,430.46000000000004,430.46000000000004,1366.02,18235.0,0
46,1,123.2,123.2,759.04,18236.0,0
24,5,1561.6100000000001,312.322,0.0,18239.0,0
23,1,365.83,365.83,1589.72,18241.0,1
2,2,694.08,347.04,1538.41,18242.0,1
17,4,1306.29,326.5725,366.52,18245.0,0
39,1,232.9,232.9,363.2,18246.0,0
116,1,349.27,349.27,0.0,18250.0,0
12,3,721.2,240.4,1616.43,18257.0,1
172,1,376.30000000000007,376.30000000000007,1962.3000000000002,18259.0,1
11,5,2216.07,443.21400000000006,427.13,18260.0,0
58,1,307.59999999999997,307.59999999999997,905.56,18263.0,0
172,1,168.6,168.6,0.0,18269.0,0
72,1,111.95,111.95,171.20000000000002,18270.0,0
31,2,980.54,490.27,1730.16,18272.0,1
63,1,51.0,51.0,102.0,18273.0,0
83,1,180.60000000000002,180.60000000000002,0.0,18280.0,0
6,5,535.05,107.00999999999999,1128.22,18283.0,0
7,1,765.28,765.28,1072.0,18287.0,0
